#Initialized GISAXS Reduction. Version 0.21
#Date: 02. February 2018 04:48PM
#Author: Dominique Dresen
#Contact: Dominique.Dresen@uni-koeln.de
#Extracted Yoneda between qz = 0.024 .. 0.029 A-1
#q/A-1	I/a.u.	sI/a.u.
0.4024184452072668	1.8649489914537685e-08	1.3187180784239725e-08
0.40706549713477036	7.459795965815074e-08	2.637436156847945e-08
0.4117125370415906	9.324744957268843e-09	9.324744957268843e-09
0.4163595647905426	6.52732147008819e-08	2.4670956196036973e-08
0.42100658024444265	3.729897982907537e-08	1.8649489914537685e-08
0.4256535832661091	9.324744957268843e-09	9.324744957268843e-09
0.4303005737183624	5.594846974361306e-08	2.2840867126899194e-08
0.43494755146402375	2.797423487180653e-08	1.6150932033611315e-08
0.4395945163659172	2.797423487180653e-08	1.6150932033611315e-08
0.44424146828686867	2.797423487180653e-08	1.6150932033611315e-08
0.4488884070897058	4.6623724786344214e-08	2.0850763597301505e-08
0.45353533263725826	9.324744957268843e-09	9.324744957268843e-09
0.45818224479235703	3.729897982907537e-08	1.8649489914537685e-08
0.4628291434178361	9.324744957268843e-09	9.324744957268843e-09
0.4674760283765307	2.797423487180653e-08	1.6150932033611315e-08
0.4721228995312785	3.729897982907537e-08	1.8649489914537685e-08
0.47676975674491945	6.52732147008819e-08	2.4670956196036973e-08
0.4814165998802943	2.797423487180653e-08	1.6150932033611315e-08
0.48606342880024717	5.594846974361306e-08	2.2840867126899194e-08
0.49535704344527226	1.8649489914537685e-08	1.3187180784239725e-08
0.5000038288960429	3.729897982907537e-08	1.8649489914537685e-08
0.5046505995827869	6.52732147008819e-08	2.4670956196036973e-08
0.5092973553683594	2.797423487180653e-08	1.6150932033611315e-08
0.5139440961156169	2.797423487180653e-08	1.6150932033611315e-08
0.518590821687418	5.594846974361306e-08	2.2840867126899194e-08
0.5232375319466243	4.6623724786344214e-08	2.0850763597301505e-08
0.5278842267560983	1.8649489914537685e-08	1.3187180784239725e-08
0.5325309059787059	9.324744957268843e-09	9.324744957268843e-09
0.5371775694773152	4.6623724786344214e-08	2.0850763597301505e-08
0.5418242171147966	4.6623724786344214e-08	2.0850763597301505e-08
0.5464708487540217	3.729897982907537e-08	1.8649489914537685e-08
0.5511174642578663	1.8649489914537685e-08	1.3187180784239725e-08
0.5557640634892074	2.797423487180653e-08	1.6150932033611315e-08
0.5604106463109245	3.729897982907537e-08	1.8649489914537685e-08
0.5697037621770189	9.324744957268843e-09	9.324744957268843e-09
0.574350294947167	9.324744957268843e-09	9.324744957268843e-09
0.5789968107592348	9.324744957268843e-09	9.324744957268843e-09
0.5836433094761139	1.8649489914537685e-08	1.3187180784239725e-08
0.5882897909606992	2.797423487180653e-08	1.6150932033611315e-08
0.5929362550758873	9.324744957268843e-09	9.324744957268843e-09
0.5975827016845778	1.8649489914537685e-08	1.3187180784239725e-08
0.6022291306496732	2.797423487180653e-08	1.6150932033611315e-08
0.6068755418340783	9.324744957268843e-09	9.324744957268843e-09
0.6161683103124506	1.8649489914537685e-08	1.3187180784239725e-08
0.62081466733224	1.8649489914537685e-08	1.3187180784239725e-08
0.6254610060229849	2.797423487180653e-08	1.6150932033611315e-08
0.6301073262476032	2.797423487180653e-08	1.6150932033611315e-08
0.6347536278690162	1.8649489914537685e-08	1.3187180784239725e-08
0.639399910750147	2.797423487180653e-08	1.6150932033611315e-08
0.644046174753923	9.324744957268843e-09	9.324744957268843e-09
0.6486924197432721	9.324744957268843e-09	9.324744957268843e-09
0.6533386455811265	9.324744957268843e-09	9.324744957268843e-09
0.6579848521304215	9.324744957268843e-09	9.324744957268843e-09
0.6626310392540945	1.8649489914537685e-08	1.3187180784239725e-08
0.6672772068150858	9.324744957268843e-09	9.324744957268843e-09
0.6765694827008009	1.8649489914537685e-08	1.3187180784239725e-08
0.6812155907514201	4.6623724786344214e-08	2.0850763597301505e-08
0.6858616786911491	2.797423487180653e-08	1.6150932033611315e-08
0.6905077463829434	1.8649489914537685e-08	1.3187180784239725e-08
0.6997998204745609	1.8649489914537685e-08	1.3187180784239725e-08
0.70444582660031	1.8649489914537685e-08	1.3187180784239725e-08
0.7090918119299745	3.729897982907537e-08	1.8649489914537685e-08
0.713737776326525	9.324744957268843e-09	9.324744957268843e-09
0.7183837196529346	1.8649489914537685e-08	1.3187180784239725e-08
0.7230296417721798	1.8649489914537685e-08	1.3187180784239725e-08
0.7323214218410996	9.324744957268843e-09	9.324744957268843e-09
0.7462589294653394	2.797423487180653e-08	1.6150932033611315e-08
0.7509047214642819	1.8649489914537685e-08	1.3187180784239725e-08
0.7555504912969842	1.8649489914537685e-08	1.3187180784239725e-08
0.7601962388264483	2.797423487180653e-08	1.6150932033611315e-08
0.7648419639156798	1.8649489914537685e-08	1.3187180784239725e-08
0.7694876664276873	9.324744957268843e-09	9.324744957268843e-09
0.7787790031720827	9.324744957268843e-09	9.324744957268843e-09
0.783424637130504	1.8649489914537685e-08	1.3187180784239725e-08
0.7880702479637696	9.324744957268843e-09	9.324744957268843e-09
0.7927158355349051	1.8649489914537685e-08	1.3187180784239725e-08
0.7973613997069394	1.8649489914537685e-08	1.3187180784239725e-08
0.8020069403429051	9.324744957268843e-09	9.324744957268843e-09
0.8112979504587772	2.797423487180653e-08	1.6150932033611315e-08
0.8159434196647661	2.797423487180653e-08	1.6150932033611315e-08
0.8205888647868509	9.324744957268843e-09	9.324744957268843e-09
0.8252342856880824	9.324744957268843e-09	9.324744957268843e-09
0.8298796822315126	9.324744957268843e-09	9.324744957268843e-09
0.8391704016972041	3.729897982907537e-08	1.8649489914537685e-08
0.8484610220884266	3.729897982907537e-08	1.8649489914537685e-08
0.8531062947887844	2.797423487180653e-08	1.6150932033611315e-08
0.8577515423097394	9.324744957268843e-09	9.324744957268843e-09
0.8623967645143705	2.797423487180653e-08	1.6150932033611315e-08
0.8670419612657615	1.8649489914537685e-08	1.3187180784239725e-08
0.8763322778611699	1.8649489914537685e-08	1.3187180784239725e-08
0.8809773974313726	1.8649489914537685e-08	1.3187180784239725e-08
0.8856224910007036	9.324744957268843e-09	9.324744957268843e-09
0.8949125995891618	1.8649489914537685e-08	1.3187180784239725e-08
0.8995576143345045	9.324744957268843e-09	9.324744957268843e-09
0.9042026025314063	1.8649489914537685e-08	1.3187180784239725e-08
0.9088475640429845	1.8649489914537685e-08	1.3187180784239725e-08
0.9134924987323613	9.324744957268843e-09	9.324744957268843e-09
0.9227822870970115	3.729897982907537e-08	1.8649489914537685e-08
0.9320719665304078	9.324744957268843e-09	9.324744957268843e-09
0.9460062790393571	9.324744957268843e-09	9.324744957268843e-09
0.9506509942239618	1.8649489914537685e-08	1.3187180784239725e-08
0.9552956813546366	9.324744957268843e-09	9.324744957268843e-09
0.9599403402945443	2.797423487180653e-08	1.6150932033611315e-08
0.964584970906849	2.797423487180653e-08	1.6150932033611315e-08
0.9692295730547218	9.324744957268843e-09	9.324744957268843e-09
0.9831632073435131	1.8649489914537685e-08	1.3187180784239725e-08
0.9924521520388564	9.324744957268843e-09	9.324744957268843e-09
0.9970965805269469	9.324744957268843e-09	9.324744957268843e-09
1.0017409795929157	9.324744957268843e-09	9.324744957268843e-09
1.0063853490999655	9.324744957268843e-09	9.324744957268843e-09
1.011029688911306	1.8649489914537685e-08	1.3187180784239725e-08
1.01567399889015	9.324744957268843e-09	9.324744957268843e-09
1.020318278899715	9.324744957268843e-09	9.324744957268843e-09
1.034250937744976	1.8649489914537685e-08	1.3187180784239725e-08
1.0388950965096875	9.324744957268843e-09	9.324744957268843e-09
1.0435392246212738	9.324744957268843e-09	9.324744957268843e-09
1.0528273883380526	1.8649489914537685e-08	1.3187180784239725e-08
1.0574714236697464	1.8649489914537685e-08	1.3187180784239725e-08
1.0714033419171562	2.797423487180653e-08	1.6150932033611315e-08
1.076047251627959	2.797423487180653e-08	1.6150932033611315e-08
1.0806911295917188	1.8649489914537685e-08	1.3187180784239725e-08
1.0853349756717163	1.8649489914537685e-08	1.3187180784239725e-08
1.0899787897312376	1.8649489914537685e-08	1.3187180784239725e-08
1.0946225716335736	2.797423487180653e-08	1.6150932033611315e-08
1.1039100384198721	9.324744957268843e-09	9.324744957268843e-09
1.1085537230304405	9.324744957268843e-09	9.324744957268843e-09
1.1271281330661205	2.797423487180653e-08	1.6150932033611315e-08
1.1317716527900006	1.8649489914537685e-08	1.3187180784239725e-08
1.1364151391265263	1.8649489914537685e-08	1.3187180784239725e-08
1.1410585919390344	9.324744957268843e-09	9.324744957268843e-09
1.15963206521585	9.324744957268843e-09	9.324744957268843e-09
1.1782049911767993	9.324744957268843e-09	9.324744957268843e-09
1.1874912461813016	9.324744957268843e-09	9.324744957268843e-09
1.1921343212114168	9.324744957268843e-09	9.324744957268843e-09
1.2060633347740284	9.324744957268843e-09	9.324744957268843e-09
1.210706268330354	1.8649489914537685e-08	1.3187180784239725e-08
1.2153491661767692	9.324744957268843e-09	9.324744957268843e-09
1.219992028176701	9.324744957268843e-09	9.324744957268843e-09
1.2246348541935785	9.324744957268843e-09	9.324744957268843e-09
1.22927764409084	1.8649489914537685e-08	1.3187180784239725e-08
1.2339203977319249	3.729897982907537e-08	1.8649489914537685e-08
1.2385631149802803	9.324744957268843e-09	9.324744957268843e-09
1.2710611052530192	9.324744957268843e-09	9.324744957268843e-09
1.280345910014066	9.324744957268843e-09	9.324744957268843e-09
1.2896305637432668	9.324744957268843e-09	9.324744957268843e-09
1.2942728336296954	1.8649489914537685e-08	1.3187180784239725e-08
1.298915065348699	9.324744957268843e-09	9.324744957268843e-09
1.308199413738529	9.324744957268843e-09	9.324744957268843e-09
1.3546188192458581	9.324744957268843e-09	9.324744957268843e-09
1.396392873123551	9.324744957268843e-09	9.324744957268843e-09
1.4056755468532396	9.324744957268843e-09	9.324744957268843e-09
1.4242403959268595	9.324744957268843e-09	9.324744957268843e-09
1.4335225690895734	9.324744957268843e-09	9.324744957268843e-09
1.438163592350313	9.324744957268843e-09	9.324744957268843e-09
1.4428045732155748	9.324744957268843e-09	9.324744957268843e-09
1.4660088368397086	9.324744957268843e-09	9.324744957268843e-09
1.4752902407512751	1.8649489914537685e-08	1.3187180784239725e-08
1.4845714707202933	9.324744957268843e-09	9.324744957268843e-09
1.4892120201357475	9.324744957268843e-09	9.324744957268843e-09
1.493852525656857	9.324744957268843e-09	9.324744957268843e-09
1.4984929871474022	9.324744957268843e-09	9.324744957268843e-09
1.503133404471165	9.324744957268843e-09	9.324744957268843e-09
1.5077737774919366	9.324744957268843e-09	9.324744957268843e-09
1.5124141060735146	1.8649489914537685e-08	1.3187180784239725e-08
1.5170543900797036	9.324744957268843e-09	9.324744957268843e-09
1.5356150776268693	9.324744957268843e-09	9.324744957268843e-09
1.5402551367133996	9.324744957268843e-09	9.324744957268843e-09
1.5448951504075004	9.324744957268843e-09	9.324744957268843e-09
1.5541750410738262	9.324744957268843e-09	9.324744957268843e-09
1.558814917773772	9.324744957268843e-09	9.324744957268843e-09
1.56809453322658	1.8649489914537685e-08	1.3187180784239725e-08
1.5820136094963426	9.324744957268843e-09	9.324744957268843e-09
1.5866532085326615	1.8649489914537685e-08	1.3187180784239725e-08
1.5912927608153573	9.324744957268843e-09	9.324744957268843e-09
1.5959322662083497	9.324744957268843e-09	9.324744957268843e-09
1.6423247112715003	1.8649489914537685e-08	1.3187180784239725e-08
1.646963691898332	9.324744957268843e-09	9.324744957268843e-09
1.6516026240030208	9.324744957268843e-09	9.324744957268843e-09
1.6655191278243584	1.8649489914537685e-08	1.3187180784239725e-08
1.6701578644806396	9.324744957268843e-09	9.324744957268843e-09
1.7072659750387302	9.324744957268843e-09	9.324744957268843e-09
1.7119042639830333	9.324744957268843e-09	9.324744957268843e-09
1.7165425025019823	9.324744957268843e-09	9.324744957268843e-09
